latitude,longitude,brightness,acq_date,acq_time,confidence,bright_t31,frp,daynight,precipitation,solar_radiation,max_temp,min_temp,vapor_pressure
36.4153,-120.3526,314.7,2013-01-30,2106,62,296.7,10.4,D,,,,,
65.8969,-154.6216,304.2,2015-06-25,623,57,289.6,20.6,D,,,,,
64.82300000000001,-150.9657,352.8,2018-06-09,2051,92,280.0,442.6,D,,,,,
47.8037,-120.2474,306.7,2021-04-08,2121,44,289.7,7.6,D,,,,,
40.7305,-122.5231,342.0,2018-08-03,1910,91,303.4,37.2,D,,,,,
33.7562,-80.5,309.7,2017-02-11,1830,45,296.5,6.4,D,,,,,
36.1919,-94.5137,310.2,2015-02-13,2017,68,285.3,76.0,D,,,,,
34.7127,-92.8231,311.8,2014-07-12,1749,27,294.2,36.6,D,,,,,
44.8634,-108.131,309.4,2021-03-18,1924,38,292.0,55.6,D,,,,,
66.7353,-153.8631,325.0,2013-06-26,2324,49,293.7,40.2,D,,,,,
27.6891,-80.5486,320.8,2020-07-10,1625,73,292.1,19.8,D,,,,,
31.064,-89.1107,309.6,2021-04-05,1907,34,298.5,4.8,D,,,,,
37.2351,-98.9451,331.5,2014-05-07,1801,78,315.5,36.1,D,,,,,
40.41128,-121.29982,311.15,2021-08-07,1009,55,289.28,10.81,N,,,,,
43.6485,-107.2693,308.6,2020-12-09,2030,67,286.4,13.8,D,,,,,
42.1975,-118.0094,347.0,2012-08-12,1806,91,311.0,210.1,D,,,,,
48.5313,-113.5077,313.8,2015-08-12,617,40,291.4,65.7,N,,,,,
45.5846,-122.5905,319.0,2014-09-21,1932,63,304.1,11.3,D,,,,,
31.8715,-95.1886,330.4,2011-05-17,1926,82,302.7,23.5,D,0.0,559.48,27.65,10.17,852.85
40.7148,-105.546,308.5,2016-10-09,2041,48,290.1,21.0,D,,,,,
35.809,-91.1687,333.8,2015-02-14,1921,88,298.2,31.0,D,,,,,
47.0749,-117.2947,351.2,2015-09-12,2050,95,313.5,49.2,D,,,,,
47.5977,-113.4358,344.8,2011-08-27,1847,87,306.9,48.7,D,0.0,408.45,27.16,9.97,1211.85
31.7515,-100.519,334.8,2011-04-15,1926,76,311.6,57.2,D,0.0,478.16,23.9,7.13,364.69
34.4281,-119.0273,427.0,2017-12-06,529,100,298.3,1756.0,N,,,,,
39.5064,-93.4897,303.8,2017-02-27,1653,57,289.6,6.9,D,,,,,
42.0972,-120.6264,323.2,2012-08-11,937,84,291.3,53.9,N,,,,,
37.1612,-119.4913,308.3,2020-07-12,1003,74,296.2,7.5,N,,,,,
35.7849,-84.9372,303.5,2019-03-22,1559,56,288.5,19.9,D,,,,,
39.0104,-98.0433,300.8,2013-01-18,1724,42,283.3,5.9,D,,,,,
34.2767,-85.7454,307.4,2014-09-23,1605,58,295.7,15.0,D,,,,,
34.7804,-84.0373,311.5,2021-04-19,1920,59,292.0,28.4,D,,,,,
33.6861,-85.6181,314.1,2019-11-26,1907,74,290.0,15.5,D,,,,,
29.2686,-98.0208,308.2,2018-01-29,1656,67,293.3,14.9,D,,,,,
39.2952,-99.4366,324.3,2020-04-27,1724,56,305.5,9.8,D,,,,,
48.3086,-118.9909,316.9,2015-08-24,1837,29,292.3,18.2,D,,,,,
30.8193,-83.516,322.7,2017-02-07,1854,81,294.3,18.4,D,,,,,
47.6712,-116.9035,305.8,2019-11-21,1848,62,273.4,12.1,D,,,,,
36.1697,-93.4301,313.2,2016-02-01,1921,73,289.9,12.4,D,,,,,
36.3256,-97.913,314.2,2020-02-08,1945,50,286.6,11.4,D,,,,,
40.0771,-89.0256,322.9,2019-06-07,1705,51,306.6,9.1,D,,,,,
46.1454,-115.7489,301.2,2018-11-19,2114,45,279.5,18.8,D,,,,,
27.5013,-80.509,320.0,2011-03-18,1900,38,308.8,12.7,D,0.0,477.12,26.67,12.3,1194.83
42.184,-98.8277,328.0,2012-04-24,1753,76,305.9,27.4,D,0.0,551.43,31.79,3.97,568.71
33.6536,-105.2906,345.9,2017-02-27,2009,93,298.3,50.8,D,,,,,
41.1307,-123.4888,331.6,2020-08-23,2144,84,301.9,51.5,D,,,,,
35.1196,-98.1761,305.0,2013-02-15,1927,60,280.0,9.8,D,,,,,
34.4248,-93.21,312.4,2012-09-20,1950,59,297.9,13.8,D,,,,,
43.9614,-118.4259,330.9,2016-09-19,2107,79,305.9,23.2,D,,,,,
48.0045,-97.6889,325.3,2020-05-08,1703,83,292.7,55.4,D,,,,,
36.2573,-99.4021,327.4,2019-03-31,1731,84,293.4,22.6,D,,,,,
40.3434,-108.4429,312.5,2017-09-21,1844,65,300.9,15.9,D,,,,,
37.1113,-120.4051,301.0,2017-01-06,2035,43,281.4,24.6,D,,,,,
36.039,-80.3159,308.9,2013-04-25,1629,41,297.1,7.7,D,,,,,
45.3795,-114.6278,315.4,2012-09-03,532,15,286.6,14.9,N,,,,,
34.5248,-89.0358,311.1,2011-05-18,1654,54,293.8,6.8,D,0.0,560.8,23.02,5.4,896.56
34.2119,-110.11527,323.61,2021-11-01,2034,71,293.4,19.09,D,,,,,
43.3873,-116.6927,306.6,2015-08-14,1013,69,296.2,8.5,N,,,,,
37.0298,-86.32600000000002,322.6,2020-07-02,1850,52,304.4,12.1,D,,,,,
33.6507,-95.9503,305.4,2013-04-11,1933,55,293.1,5.0,D,,,,,
43.4879,-123.325,304.0,2016-03-31,1902,58,292.3,5.2,D,,,,,
29.9032,-100.4163,301.6,2021-01-22,1738,48,291.1,4.1,D,,,,,
35.4171,-95.0309,314.6,2014-02-22,1725,67,294.4,12.1,D,,,,,
38.3528,-96.3331,319.3,2019-04-20,1706,70,301.7,13.7,D,,,,,
32.7166,-97.7193,303.4,2019-12-18,1654,53,284.5,18.1,D,,,,,
32.9989,-110.7671,349.9,2012-05-15,1815,92,318.0,41.8,D,0.0,434.13,36.34,20.83,943.07
30.7865,-82.9387,310.3,2013-04-09,1631,43,296.8,7.8,D,,,,,
31.8821,-82.5662,303.9,2018-01-21,1919,53,291.2,15.6,D,,,,,
34.1717,-95.4672,322.7,2014-02-21,1958,79,293.5,35.1,D,,,,,
40.48439000000001,-121.39091,349.02,2021-08-21,603,100,290.46,61.05,N,,,,,
42.0314,-120.6403,336.2,2012-08-14,2113,67,303.4,21.0,D,,,,,
19.3883,-155.1081,307.6,2011-05-24,1153,72,284.6,15.7,N,12.2,321.88,23.4,16.09,1827.63
40.4006,-82.4029,312.8,2016-04-18,1711,50,296.3,31.4,D,,,,,
40.6881,-110.6766,415.9,2020-09-06,2018,100,307.8,431.3,D,,,,,
45.0065,-95.6779,300.6,2015-11-15,1911,40,290.5,4.2,D,,,,,
33.2117,-80.6137,313.1,2018-03-05,1902,32,293.4,23.7,D,,,,,
34.7203,-92.7803,318.4,2017-06-28,1648,45,298.0,12.4,D,,,,,
30.879,-90.552,311.0,2016-10-31,1649,49,300.3,4.3,D,,,,,
46.13791,-117.40858,336.26,2021-07-30,1838,81,310.8,25.12,D,,,,,
35.3462,-99.7149,313.6,2020-04-02,1731,54,300.3,4.7,D,,,,,
36.6665,-87.9552,333.5,2014-03-26,1903,60,289.5,29.6,D,,,,,
38.934,-88.6833,308.9,2021-04-18,1657,35,290.9,4.1,D,,,,,
31.9171,-81.7041,303.0,2015-01-30,1649,20,282.1,21.8,D,,,,,
36.6208,-83.5044,312.5,2017-07-30,1647,62,297.8,11.1,D,,,,,
30.8044,-87.6788,306.0,2013-02-02,1643,63,286.9,8.2,D,,,,,
31.7274,-83.9425,315.2,2020-03-20,1624,67,297.4,8.3,D,,,,,
36.2929,-90.8453,346.6,2017-09-26,1902,93,302.3,59.4,D,,,,,
40.1325,-123.0553,300.2,2020-08-22,543,20,287.1,15.0,N,,,,,
34.5623,-95.9825,309.9,2012-11-07,1950,66,294.2,9.9,D,,,,,
41.8583,-85.4537,306.7,2014-04-19,1815,51,292.1,13.4,D,,,,,
39.2965,-122.6331,341.3,2018-08-14,1852,89,307.7,42.2,D,,,,,
32.6113,-103.3083,303.7,2015-03-06,1720,43,288.5,7.6,D,,,,,
37.1662,-87.7677,302.1,2012-04-11,1647,42,291.8,4.6,D,0.0,449.84,14.82,1.63,686.79
31.696,-106.2945,333.9,2012-05-27,2015,67,319.4,9.1,D,,,,,
63.3485,-155.5243,313.6,2019-07-09,1230,87,291.1,20.2,N,,,,,
30.4534,-87.8416,302.6,2021-01-28,1700,53,285.7,11.7,D,,,,,
40.1264,-122.8789,336.9,2020-09-08,2144,64,308.7,50.6,D,,,,,
45.2276,-115.3055,310.2,2020-09-17,443,79,283.5,88.1,N,,,,,
62.12300000000001,-161.8511,303.6,2020-06-01,2244,38,284.2,3.4,D,,,,,
27.6764,-81.917,311.6,2016-02-27,1817,60,293.5,29.8,D,,,,,
28.8156,-82.417,320.9,2021-03-05,1636,76,299.4,27.1,D,,,,,
37.4758,-119.9227,305.4,2020-02-12,2100,61,290.6,6.8,D,,,,,
41.51,-92.468,324.2,2021-06-19,1705,40,309.1,9.2,D,,,,,
31.0548,-96.5341,301.3,2013-02-03,1726,44,290.2,3.2,D,,,,,
33.806,-81.598,319.6,2021-05-13,1830,77,295.9,15.0,D,,,,,
34.7328,-93.1121,326.2,2018-09-17,1701,79,299.3,19.5,D,,,,,
45.9924,-116.2051,340.9,2018-10-22,2050,92,301.2,40.8,D,,,,,
33.7532,-109.2606,351.7,2011-06-03,2009,94,303.1,103.2,D,0.0,513.17,20.79,6.27,342.28
46.5687,-97.4736,313.8,2011-05-03,1918,69,292.3,12.2,D,0.0,518.32,16.0,-0.2,450.53
31.4687,-84.3427,306.6,2016-02-19,1907,56,293.6,7.6,D,,,,,
35.4954,-93.5532,310.4,2011-09-24,1914,38,280.0,10.2,D,0.0,422.73,26.12,10.36,1257.19
32.0386,-96.4452,311.2,2016-02-16,2015,66,295.7,26.0,D,,,,,
39.4796,-84.3798,323.5,2011-09-02,1634,42,307.9,8.8,D,0.0,410.68,37.17,20.48,2407.42
30.9321,-88.0155,315.4,2014-05-06,1855,59,304.6,9.8,D,,,,,
41.6358,-87.1462,318.5,2012-04-18,1834,44,297.3,19.2,D,0.0,521.2,21.59,4.03,715.62
45.0293,-94.7008,322.1,2021-04-30,1720,76,283.7,12.6,D,,,,,
33.4567,-90.81435,318.84,2021-09-07,1849,62,305.28,16.24,D,,,,,
33.0061,-79.8764,306.6,2013-04-02,1624,58,295.8,7.9,D,,,,,
35.83762,-91.80366,302.81,2021-10-30,1908,54,290.99,6.06,D,,,,,
48.2821,-102.7966,305.2,2018-08-18,451,63,291.2,6.7,N,,,,,
33.5837,-99.3491,316.3,2015-02-14,1921,51,301.9,26.4,D,,,,,
34.5196,-91.8849,319.9,2015-09-02,1655,29,300.4,8.3,D,,,,,
29.9784,-91.0081,314.2,2015-10-16,1720,51,302.2,18.0,D,,,,,
39.3323,-93.039,343.4,2021-03-29,1903,70,298.0,67.3,D,,,,,
47.71571,-115.31356,308.88,2021-07-26,941,64,291.36,10.67,N,,,,,
48.2815,-119.977,327.5,2014-07-19,557,100,292.9,24.0,N,,,,,
32.6843,-89.3652,306.6,2011-10-17,1605,48,295.5,30.4,D,0.0,416.02,29.82,9.85,1215.19
37.9042,-119.7376,353.1,2013-08-27,1832,91,293.3,116.3,D,,,,,
30.0681,-81.4684,317.2,2019-05-08,1830,52,291.1,12.1,D,,,,,
19.3474,-155.0566,324.2,2017-09-10,837,82,293.0,19.7,N,,,,,
36.3507,-76.8078,314.1,2015-07-24,1605,63,303.0,7.7,D,,,,,
42.6878,-111.5928,305.4,2015-08-27,532,64,284.1,9.4,N,,,,,
38.9828,-122.3759,333.7,2015-08-02,1916,60,306.6,18.8,D,,,,,
65.319,-157.3471,355.4,2019-07-17,2259,98,299.2,68.0,D,,,,,
36.5669,-94.04591,300.92,2021-11-20,1927,43,283.89,4.67,D,,,,,
32.979,-79.7704,300.8,2014-10-30,1624,42,290.0,4.5,D,,,,,
35.05448,-102.37049,331.42,2021-10-03,1745,84,299.0,26.26,D,,,,,
34.8284,-84.7588,306.2,2020-10-03,1641,63,295.5,6.0,D,,,,,
35.9386,-89.7183,308.4,2021-04-11,1652,45,297.8,5.4,D,,,,,
42.8875,-89.3389,323.9,2020-10-08,1839,82,292.9,36.2,D,,,,,
36.8148,-120.7281,336.1,2014-10-29,1857,87,298.8,31.5,D,,,,,
32.4171,-84.6304,317.9,2021-03-09,1610,76,294.7,20.8,D,,,,,
37.6059,-98.3797,327.5,2015-08-13,1719,73,298.5,16.2,D,,,,,
48.7898,-95.5121,331.2,2020-04-21,1943,87,279.9,50.9,D,,,,,
44.4826,-114.5737,325.1,2017-09-05,2025,54,304.4,18.5,D,,,,,
63.8055,-156.8443,323.7,2020-06-06,12,77,289.2,117.2,D,,,,,
30.248,-91.7884,317.0,2012-11-17,1713,68,292.7,21.6,D,,,,,
28.8769,-98.0067,302.2,2019-01-21,1714,51,290.2,4.1,D,,,,,
32.5534,-83.8881,309.9,2017-05-25,1836,36,297.1,5.9,D,,,,,
45.17100000000001,-113.459,313.4,2021-07-19,520,87,287.9,12.9,N,,,,,
39.5275,-122.9815,327.6,2020-09-10,613,100,291.4,25.4,N,,,,,
32.3962,-88.8811,352.6,2011-10-05,1854,97,303.7,92.0,D,0.0,458.98,28.01,7.39,1028.36
37.682,-96.284,311.1,2016-04-23,1730,50,300.4,4.9,D,,,,,
30.6406,-92.5155,327.7,2015-10-06,1643,80,298.1,26.8,D,,,,,
19.3959,-155.0912,302.2,2014-07-06,1224,47,283.8,11.5,N,,,,,
35.3745,-91.0091,320.1,2019-10-04,1712,76,296.6,17.3,D,,,,,
44.8403,-106.9943,321.9,2019-07-25,2025,45,308.9,7.0,D,,,,,
35.7124,-95.1918,328.4,2011-09-11,1944,79,304.8,23.0,D,0.0,457.18,31.88,13.72,1402.39
31.0743,-94.2036,346.0,2018-05-01,1721,94,295.0,68.7,D,,,,,
28.6824,-98.3075,330.8,2011-03-01,1956,80,304.9,21.7,D,0.0,449.73,24.64,5.93,930.21
32.9756,-90.1716,311.3,2017-02-20,1648,71,291.9,8.1,D,,,,,
36.5717,-92.4848,301.5,2014-03-23,1654,43,288.0,4.2,D,,,,,
42.1963,-123.9682,317.3,2017-09-02,1951,57,302.3,28.2,D,,,,,
42.0189,-120.6418,342.4,2012-08-13,650,100,272.7,301.9,N,,,,,
43.1847,-116.8505,324.3,2015-08-13,520,100,288.4,47.9,N,,,,,
34.831,-97.9247,318.1,2011-05-03,1737,70,298.6,13.9,D,0.0,569.71,21.96,1.74,257.08
31.6821,-98.6983,316.2,2011-05-14,1719,48,301.0,6.7,D,0.0,455.96,23.92,10.15,1028.37
37.9898,-109.3647,321.7,2014-01-27,2005,81,279.3,43.2,D,,,,,
48.5976,-99.0116,323.3,2018-05-20,1931,68,301.8,12.9,D,,,,,
45.6423,-106.4601,312.3,2012-06-28,501,84,287.3,13.2,N,,,,,
38.1101,-119.9738,313.3,2017-09-28,1851,56,294.1,11.0,D,,,,,
45.2433,-116.1887,326.9,2015-08-25,1920,41,294.4,45.7,D,,,,,
31.5483,-88.3112,301.4,2021-01-20,1925,47,284.6,6.7,D,,,,,
39.4976,-117.8998,310.0,2017-07-12,500,79,289.5,92.5,N,,,,,
32.6579,-99.623,342.0,2019-08-14,1956,86,305.6,33.2,D,,,,,
48.167,-120.1549,340.7,2012-09-13,2127,92,298.4,84.3,D,,,,,
34.1867,-94.9718,348.9,2018-12-04,1713,96,281.4,64.0,D,,,,,
33.1188,-82.8532,300.2,2019-04-17,1636,31,277.6,5.8,D,,,,,
29.8346,-82.7184,315.5,2012-06-16,1636,64,300.2,14.0,D,,,,,
33.0023,-110.7674,314.4,2013-01-28,1803,65,282.9,18.2,D,,,,,
38.2998,-115.5218,341.6,2014-07-23,2048,78,307.1,31.2,D,,,,,
37.55,-120.5392,303.5,2021-03-24,2023,52,290.4,29.4,D,,,,,
33.253,-101.78,328.9,2020-05-02,1920,65,316.5,49.5,D,,,,,
37.2684,-119.662,338.7,2011-05-02,1832,88,298.7,65.6,D,0.0,525.5,23.98,6.73,982.98
41.73643,-89.25836,305.15,2021-09-09,1838,30,289.36,7.65,D,,,,,
28.2553,-81.9807,340.2,2016-07-14,1853,88,301.8,38.4,D,,,,,
30.3487,-85.1207,302.9,2015-02-12,1932,33,291.5,18.0,D,,,,,
40.0765,-98.8073,357.3,2011-03-12,1941,99,294.6,76.5,D,0.64,435.4,14.35,-2.84,308.36
64.1625,-147.2771,304.6,2019-07-08,747,61,285.7,14.1,N,,,,,
36.1739,-97.2451,317.4,2015-10-14,1731,62,303.7,9.0,D,,,,,
44.3419,-120.8272,312.2,2015-10-12,1920,69,297.1,8.1,D,,,,,
44.6272,-121.7563,311.6,2020-09-13,1056,73,285.6,48.6,N,,,,,
32.1607,-81.9775,321.0,2011-01-15,1849,81,286.6,21.5,D,0.0,355.77,13.7,-5.95,391.79
40.0116,-85.3116,323.2,2018-04-11,1922,78,289.7,58.9,D,,,,,
37.8939,-108.8218,311.6,2011-09-26,1724,50,296.5,41.8,D,0.0,391.16,28.15,7.69,963.91
38.9664,-97.3515,314.9,2017-04-07,2017,72,291.1,46.7,D,,,,,
40.1909,-103.7449,319.0,2018-09-21,1953,38,305.3,8.5,D,,,,,
45.90644,-117.62881000000002,306.56,2021-07-25,625,68,292.7,27.52,N,,,,,
35.6556,-112.7209,332.0,2020-07-08,1814,58,317.7,11.0,D,,,,,
29.3501,-81.1675,315.3,2018-02-21,1836,64,297.8,9.0,D,,,,,
31.6457,-101.7771,311.2,2017-07-07,439,82,291.1,17.4,N,,,,,
26.8332,-81.7525,302.4,2011-01-09,1612,42,290.8,3.6,D,0.0,335.26,21.4,6.76,984.99
33.5698,-116.1873,304.2,2020-12-18,1845,57,292.7,3.7,D,,,,,
42.3681,-94.7992,306.1,2016-10-07,1916,63,287.0,8.0,D,,,,,
62.1804,-160.8565,337.4,2015-06-25,2304,75,299.3,75.1,D,,,,,
34.3522,-91.1699,315.5,2018-09-18,1606,57,293.9,75.0,D,,,,,
30.6409,-93.3572,325.1,2020-08-04,1931,77,299.8,14.8,D,,,,,
66.7309,-155.3358,313.5,2019-07-29,2130,68,288.8,17.4,D,,,,,
37.6184,-120.6748,302.4,2018-04-17,1845,52,290.1,4.4,D,,,,,
45.5105,-100.3239,302.7,2013-03-27,1658,0,279.7,31.7,D,,,,,
40.86777,-123.35063999999998,306.97,2021-08-29,514,70,293.45,60.3,N,,,,,
47.98546,-120.255,335.21,2021-08-16,1000,52,291.92,41.49,N,,,,,
30.5867,-84.6227,318.8,2011-11-07,1624,79,295.0,14.7,D,0.0,344.69,24.49,7.95,1068.57
32.0499,-84.1154,311.1,2014-03-10,1901,58,299.7,5.9,D,,,,,
34.8414,-83.639,322.3,2018-04-12,1826,78,296.5,31.0,D,,,,,
39.2016,-112.2769,349.4,2012-04-24,1755,94,311.1,137.4,D,0.0,436.47,26.47,11.7,1129.24
33.5558,-112.3487,309.7,2014-11-25,1839,64,295.7,9.7,D,,,,,
30.9569,-96.6854,321.5,2018-09-21,1950,66,289.7,12.3,D,,,,,
33.6294,-93.1378,320.5,2016-11-01,1907,76,296.9,23.0,D,,,,,
42.2493,-84.5103,311.2,2018-07-13,1712,29,295.5,11.8,D,,,,,
32.3163,-98.9312,316.3,2015-10-29,2003,70,298.4,13.5,D,,,,,
42.2925,-83.163,313.9,2019-08-30,1639,65,294.5,6.2,D,,,,,
29.97404,-90.77637,306.57,2021-11-23,1637,57,291.94,5.97,D,,,,,
42.21602,-120.61317,325.76,2021-08-15,2201,68,302.15,121.74,D,,,,,
30.8434,-87.1787,327.8,2016-10-28,1931,73,301.2,60.7,D,,,,,
28.2564,-82.5978,325.4,2014-08-08,1555,76,295.4,40.3,D,,,,,
35.517,-105.511,342.1,2021-05-24,1950,88,304.8,79.7,D,,,,,
60.9289,-156.1749,355.5,2016-07-18,2156,92,285.0,274.1,D,,,,,
33.2676,-81.8654,301.0,2012-01-04,1700,44,279.0,45.5,D,0.0,306.42,10.86,-7.33,352.51
30.95,-84.5598,301.1,2014-12-13,1649,37,287.5,8.4,D,,,,,
45.84851,-113.13292,313.44,2021-09-09,1832,29,289.42,8.67,D,,,,,
33.1434,-90.4475,310.4,2016-09-28,1606,29,297.1,33.5,D,,,,,
39.2197,-121.6059,326.7,2014-08-22,2101,43,309.0,17.9,D,,,,,
45.66,-106.5656,338.7,2012-08-07,1746,78,313.1,43.5,D,,,,,
38.4077,-75.9977,319.2,2011-02-03,1743,63,270.9,59.7,D,0.0,293.46,7.19,-2.36,513.52
37.3379,-119.2245,353.6,2016-11-04,2118,97,292.8,87.0,D,,,,,
39.7504,-97.4129,305.8,2016-03-20,1742,35,289.6,6.8,D,,,,,
39.8719,-86.4875,319.4,2015-07-28,1857,70,302.4,10.2,D,,,,,
36.0899,-92.2834,312.5,2019-03-22,1915,66,296.9,8.4,D,,,,,
31.7122,-86.6105,325.1,2018-03-21,1902,83,290.7,21.1,D,,,,,
34.8683,-93.8884,309.4,2012-02-26,1718,65,289.7,10.3,D,0.0,445.74,16.73,-0.37,594.41
33.181,-85.1856,316.0,2011-12-08,1855,76,284.1,16.5,D,0.0,261.53,12.78,-0.28,598.39
46.3796,-114.961,305.7,2012-09-10,947,65,279.6,10.8,N,,,,,
39.7421,-119.293,335.8,2011-07-30,625,100,285.8,84.9,N,2.89,324.19,32.48,17.78,1406.77
48.9138,-96.7085,318.7,2013-06-07,1931,72,296.4,12.4,D,,,,,
37.9837,-92.5409,311.4,2018-09-20,1909,36,296.8,6.2,D,,,,,
28.022,-80.953,321.6,2021-07-22,1615,67,299.1,12.9,D,,,,,
31.15,-92.9848,316.8,2021-03-07,1938,76,295.6,15.4,D,,,,,
45.9933,-121.7738,318.6,2017-09-04,1938,68,297.9,27.0,D,,,,,
60.5751,-155.3379,322.1,2016-07-18,2144,76,300.8,15.8,D,,,,,
35.9372,-89.7158,323.7,2018-07-01,1649,55,303.7,9.8,D,,,,,
62.1416,-156.0831,315.4,2016-07-15,2304,63,289.3,11.8,D,,,,,
30.8258,-83.4508,303.0,2015-03-29,1901,34,292.3,3.8,D,,,,,
41.06800000000001,-87.5944,324.7,2012-03-16,1928,77,300.7,38.5,D,0.0,378.05,26.69,11.94,1301.54
35.1901,-95.952,320.3,2014-03-30,1700,78,295.5,21.8,D,,,,,
36.8428,-91.8755,311.8,2018-04-09,1934,64,296.6,8.3,D,,,,,
46.72782,-121.23346,325.24,2021-09-08,555,50,288.17,22.8,N,,,,,
37.3038,-93.9705,312.4,2018-04-19,1654,69,292.4,12.3,D,,,,,
28.0285,-80.8142,316.7,2021-03-04,1906,48,288.8,28.9,D,,,,,
42.5386,-88.5001,302.5,2017-04-07,1658,51,288.3,4.6,D,,,,,
34.5639,-84.161,305.1,2014-10-27,1553,52,294.6,17.4,D,,,,,
45.5739,-116.057,306.8,2016-11-04,2120,64,286.8,27.5,D,,,,,
65.3807,-155.0829,308.5,2018-07-25,724,73,286.6,10.7,N,,,,,
29.6774,-95.9006,308.8,2013-10-17,1726,62,295.6,7.7,D,,,,,
30.9396,-88.0104,309.6,2021-04-21,1907,62,298.5,6.7,D,,,,,
42.5467,-112.9006,303.3,2016-05-01,2001,24,291.2,6.8,D,,,,,
19.5044,-154.861,499.7,2018-07-30,1154,100,313.1,2266.4,N,,,,,
41.58548,-123.32884,313.36,2021-08-31,2025,32,292.08,80.27,D,,,,,
33.25,-79.271,334.2,2014-03-26,1902,67,287.2,117.4,D,,,,,
45.1869,-116.1907,317.1,2015-08-26,2007,32,302.6,26.0,D,,,,,
31.7178,-83.0803,349.5,2016-09-29,1823,95,299.0,120.6,D,,,,,
43.5153,-83.5355,311.5,2016-09-06,1640,53,297.6,4.2,D,,,,,
29.7907,-82.9968,303.9,2017-10-29,1631,45,293.8,6.3,D,,,,,
32.3884,-81.834,321.9,2011-08-12,1617,37,303.1,7.0,D,0.0,436.89,35.78,21.93,2631.91
41.8423,-123.1125,316.0,2016-09-01,1013,92,286.0,15.6,N,,,,,
33.3487,-81.8276,324.3,2021-04-06,1634,79,299.9,25.5,D,,,,,
30.6628,-83.8966,313.5,2013-08-12,1600,55,297.0,13.3,D,,,,,
33.8779,-92.2551,324.7,2020-11-16,1843,83,291.2,108.1,D,,,,,
32.6467,-91.9635,322.0,2020-09-20,1849,68,296.9,57.5,D,,,,,
27.8152,-81.8008,308.2,2020-02-28,1607,60,292.1,7.8,D,,,,,
32.7579,-91.1962,314.4,2013-08-25,1843,33,296.0,29.6,D,,,,,
20.8834,-156.4645,316.6,2015-08-26,2318,36,295.8,31.0,D,,,,,
40.4495,-122.5142,404.2,2013-09-09,2119,100,313.1,266.2,D,,,,,
37.4349,-93.7786,327.4,2014-08-25,1635,76,302.8,48.6,D,,,,,
31.6587,-89.1735,320.5,2016-06-23,1702,51,302.6,14.7,D,,,,,
36.0254,-92.3591,365.9,2016-03-06,1909,100,303.4,123.9,D,,,,,
38.5963,-92.4465,313.1,2017-04-12,1718,67,298.7,8.9,D,,,,,
34.4816,-88.6678,319.7,2015-05-13,1655,75,303.1,10.9,D,,,,,
43.2471,-93.6428,306.5,2012-08-04,1858,44,291.4,6.8,D,,,,,
31.4972,-93.2248,304.1,2012-11-24,1719,58,282.9,13.5,D,,,,,
29.7571,-82.5431,310.0,2014-03-20,1624,49,298.8,3.7,D,,,,,
46.5149,-98.6672,309.8,2020-11-04,2000,69,293.6,14.4,D,,,,,
42.67100000000001,-111.6013,300.4,2012-07-11,430,26,284.9,43.9,N,,,,,
33.7084,-84.5955,309.11,2021-09-10,1919,23,295.41,9.6,D,,,,,
41.0697,-120.8251,366.3,2020-07-21,955,100,296.3,124.4,N,,,,,
31.5648,-83.8957,314.1,2020-10-19,1818,69,295.9,32.3,D,,,,,
31.936,-86.8651,333.5,2014-12-13,1649,88,288.7,42.9,D,,,,,
33.0343,-84.9594,311.6,2016-04-26,1624,52,296.6,6.0,D,,,,,
47.64804,-115.30923,335.74,2021-07-30,1838,85,301.06,28.98,D,,,,,
33.7631,-80.5656,311.2,2014-03-10,1902,56,295.2,18.7,D,,,,,
41.6639,-96.5123,315.8,2011-04-12,1717,60,301.1,6.7,D,0.0,537.7,23.97,0.5,241.1
48.881,-115.4146,308.5,2018-07-30,559,75,288.7,17.0,N,,,,,
38.5146,-122.4559,339.0,2020-09-28,2119,62,310.9,27.4,D,,,,,
31.2255,-86.4714,301.0,2013-02-01,1913,36,288.2,5.1,D,,,,,
32.09,-87.3471,309.3,2015-02-14,1920,51,292.3,11.6,D,,,,,
34.1737,-86.6969,300.1,2013-12-17,1831,25,286.9,12.1,D,,,,,
31.5253,-98.8668,307.6,2012-01-31,1956,54,293.4,4.8,D,0.0,335.9,23.33,6.51,967.94
43.50371,-122.67822,319.54,2021-08-12,612,68,296.33,13.51,N,,,,,
47.9987,-118.118,342.7,2015-08-19,623,100,293.8,142.0,N,,,,,
35.4222,-94.4408,320.5,2018-07-13,1714,29,303.9,8.2,D,,,,,
31.9976,-94.9589,326.6,2018-12-23,1920,84,289.5,35.8,D,,,,,
32.7344,-82.2759,315.81,2021-11-30,1823,76,291.45,22.98,D,,,,,
39.5185,-95.9374,310.9,2021-03-02,1922,68,292.3,9.4,D,,,,,
32.0531,-97.664,305.4,2012-01-27,2021,61,291.3,26.1,D,0.0,355.04,19.99,0.39,628.2
38.7662,-97.4373,325.6,2020-08-11,1940,32,307.0,11.1,D,,,,,
38.9303,-81.8261,310.9,2017-09-18,1635,0,298.7,7.3,D,,,,,
31.577,-83.0091,301.9,2020-12-10,1617,50,290.8,4.0,D,,,,,
64.2654,-156.6274,313.7,2015-06-29,2253,71,289.6,10.3,D,,,,,
30.0837,-92.5521,319.3,2020-08-03,1714,68,300.6,14.8,D,,,,,
