latitude,longitude,brightness,acq_date,acq_time,confidence,bright_t31,frp,daynight,precipitation,solar_radiation,max_temp,min_temp,vapor_pressure
36.1453,-78.7995,306.3,2017-03-09,1908,54,295.8,24.2,D,,,,,
38.0042,-91.6305,315.2,2018-06-27,1713,65,298.9,7.8,D,,,,,
42.6903,-111.5815,327.7,2018-04-28,900,100,280.6,85.5,N,,,,,
48.44055,-118.36768,352.33,2021-08-16,958,100,304.28,68.75,N,,,,,
32.0233,-85.1451,305.6,2015-03-08,1843,41,286.1,5.2,D,,,,,
41.3198,-90.5116,312.7,2015-03-30,1947,68,294.3,29.2,D,,,,,
29.3161,-89.7899,313.0,2019-06-04,1637,56,301.6,7.7,D,,,,,
44.9015,-91.8601,312.7,2015-07-19,1723,33,298.3,8.0,D,,,,,
40.01327,-120.41244,351.14,2021-09-01,2106,94,305.69,52.83,D,,,,,
43.1111,-97.571,317.2,2014-04-08,2012,76,297.2,36.5,D,,,,,
37.7514,-96.9553,321.4,2021-03-28,1958,73,297.2,23.6,D,,,,,
41.797,-123.1204,375.9,2014-08-30,1044,100,297.1,308.8,N,,,,,
47.6025,-112.0289,330.9,2012-04-02,2014,87,297.2,30.4,D,0.0,411.7,11.86,-2.22,219.57
37.7525,-119.9085,307.4,2018-08-03,945,71,292.8,10.7,N,,,,,
31.3545,-96.1642,326.2,2015-09-23,1714,74,309.0,11.1,D,,,,,
43.9421,-104.046,331.6,2021-01-11,1753,87,271.8,36.5,D,,,,,
30.0072,-85.2049,306.3,2020-01-28,1649,63,289.9,13.0,D,,,,,
31.7265,-102.3239,302.7,2015-03-05,1951,53,290.0,4.3,D,,,,,
34.7745,-96.7289,326.4,2018-04-23,1946,80,296.9,19.4,D,,,,,
39.4785,-76.2312,312.1,2012-05-17,1802,49,301.3,7.9,D,,,,,
30.1897,-84.9302,321.9,2016-09-30,1906,49,300.1,16.9,D,,,,,
37.367,-113.4613,305.3,2014-01-16,1844,61,276.5,15.6,D,,,,,
28.5912,-98.5567,314.1,2012-11-23,1949,59,295.5,8.1,D,,,,,
31.5697,-88.8793,307.7,2017-10-26,1913,27,294.9,5.7,D,,,,,
28.0118,-80.7344,310.1,2021-02-25,1547,49,298.6,11.8,D,,,,,
19.4067,-155.278,434.0,2015-06-25,1212,100,304.6,542.8,N,,,,,
41.3668,-84.9172,307.3,2012-09-20,1633,62,293.2,6.1,D,,,,,
33.5148,-109.0083,315.3,2020-10-06,1851,14,299.1,45.3,D,,,,,
35.0054,-79.9392,311.2,2019-12-05,1901,62,288.6,35.1,D,,,,,
34.25,-96.0495,323.0,2014-06-30,1725,72,304.0,12.0,D,,,,,
40.5733,-110.4541,323.4,2020-09-25,1908,60,293.7,111.8,D,,,,,
27.5059,-80.5601,317.3,2016-07-29,1638,25,295.6,21.2,D,,,,,
35.93177,-118.68459,337.54,2021-10-01,2118,84,304.17,38.49,D,,,,,
40.1389,-122.6668,309.5,2019-09-06,1038,58,291.1,17.5,N,,,,,
36.0215,-99.3743,320.3,2015-04-29,1959,72,300.5,13.0,D,,,,,
37.955,-93.8871,302.5,2020-04-10,1641,51,289.1,11.6,D,,,,,
33.855,-98.3993,320.9,2021-03-19,2003,75,295.8,21.5,D,,,,,
33.1454,-85.7636,311.8,2014-09-02,1725,68,288.7,67.2,D,,,,,
39.1647,-96.8616,324.8,2015-02-10,1947,0,281.2,27.0,D,,,,,
36.4379,-100.1275,305.7,2018-07-05,423,65,294.2,11.6,N,,,,,
48.6029,-119.7006,334.7,2015-08-18,1913,66,299.3,27.4,D,,,,,
27.5895,-81.2518,321.9,2017-06-27,1607,56,299.3,9.5,D,,,,,
47.8471,-95.667,313.7,2011-05-17,1930,34,302.8,4.6,D,0.0,529.36,23.49,3.65,554.04
48.7666,-116.1061,318.8,2019-10-23,1918,79,281.4,37.0,D,,,,,
39.3539,-96.3606,331.0,2020-04-05,1940,86,292.3,25.8,D,,,,,
61.6675,-159.6564,314.5,2015-06-25,800,89,283.2,15.3,N,,,,,
46.3727,-114.5065,305.3,2017-08-03,1012,43,283.3,15.3,N,,,,,
33.7052,-93.3864,306.1,2016-10-27,1713,28,295.3,4.2,D,,,,,
46.77272,-121.21688,302.39,2021-08-24,637,49,279.19,32.89,N,,,,,
47.0776,-116.3554,304.2,2019-10-07,1918,56,285.4,14.9,D,,,,,
28.7903,-82.3769,300.3,2016-01-24,1829,35,286.4,7.6,D,,,,,
42.8495,-95.3821,305.8,2013-10-08,1729,60,289.8,5.7,D,,,,,
36.4557,-94.7994,321.4,2014-03-29,1934,78,294.9,15.8,D,,,,,
38.1931,-95.104,312.7,2012-03-26,1647,68,284.5,20.5,D,0.0,452.39,26.9,9.74,1205.84
30.2914,-84.3631,300.4,2013-02-18,1643,23,288.8,6.1,D,,,,,
41.6343,-87.1301,324.9,2019-07-13,1640,27,299.2,13.6,D,,,,,
39.4449,-97.4444,311.6,2016-04-02,1852,67,296.9,36.8,D,,,,,
38.43,-78.861,309.6,2021-07-16,1645,15,289.4,20.5,D,,,,,
40.3864,-93.1517,308.2,2017-02-15,1946,62,284.8,17.8,D,,,,,
44.6001,-84.6875,312.9,2019-07-09,1846,60,301.6,6.1,D,,,,,
33.6474,-93.1828,306.0,2014-01-14,1855,63,288.5,25.5,D,,,,,
34.9982,-76.4605,303.9,2019-12-05,1546,53,283.5,9.5,D,,,,,
41.8529,-94.3195,306.3,2015-03-28,2000,59,290.7,15.1,D,,,,,
21.11635,-157.05562,320.96,2021-09-06,2125,7,303.4,27.64,D,,,,,
41.4328,-121.0503,332.1,2018-08-19,1909,65,305.4,18.7,D,,,,,
19.3806,-155.0804,325.5,2017-10-05,2041,58,291.9,39.7,D,,,,,
47.3357,-96.8368,308.9,2020-05-02,1740,60,295.7,4.9,D,,,,,
45.2173,-95.6704,304.2,2016-04-04,1841,58,289.3,18.6,D,,,,,
41.9193,-118.1031,311.8,2012-08-08,906,57,286.8,82.9,N,,,,,
42.3213,-85.3084,324.0,2020-06-18,1839,37,302.1,14.3,D,,,,,
39.61468,-121.79357,303.96,2021-12-04,2118,58,286.15,6.81,D,,,,,
34.442,-81.8965,315.5,2011-08-26,1629,52,296.7,6.6,D,0.0,414.9,34.33,20.19,2219.1
27.2559,-82.2424,379.4,2016-03-22,1906,100,305.8,266.9,D,,,,,
27.988000000000003,-81.3661,306.2,2018-01-16,1900,33,293.1,8.6,D,,,,,
43.6721,-115.4268,309.5,2012-08-16,954,29,285.0,10.7,N,,,,,
46.456,-114.498,328.2,2021-07-12,1850,68,299.5,21.8,D,,,,,
34.1604,-95.4656,318.5,2014-02-21,1958,47,294.7,25.0,D,,,,,
38.3339,-92.0803,307.7,2016-08-22,1724,52,297.1,7.1,D,,,,,
39.0489,-89.539,320.6,2019-06-07,1705,60,300.8,11.8,D,,,,,
33.1373,-83.7844,308.4,2019-02-08,1837,67,273.1,13.2,D,,,,,
36.93261,-89.03386,315.63,2021-10-20,1650,73,294.91,12.02,D,,,,,
37.2367,-96.0522,311.8,2015-03-30,1807,53,295.9,49.2,D,,,,,
48.5644,-120.2723,305.6,2013-09-19,2020,44,284.8,18.5,D,,,,,
39.8006,-121.132,304.0,2020-08-28,644,17,289.4,22.5,N,,,,,
32.5012,-84.3222,311.6,2018-01-25,1855,71,291.0,10.3,D,,,,,
36.9221,-98.3312,321.9,2014-07-05,1743,41,302.6,8.7,D,,,,,
46.2741,-94.459,308.8,2020-04-30,1752,55,295.7,12.7,D,,,,,
35.6342,-119.3698,307.7,2017-12-21,2142,66,285.3,32.5,D,,,,,
45.7734,-121.7076,301.9,2015-11-06,2056,50,281.0,8.6,D,,,,,
32.2383,-99.8548,317.5,2015-03-14,1945,71,296.1,13.3,D,,,,,
38.6912,-90.1361,301.7,2012-05-10,415,43,285.1,7.9,N,0.0,477.63,23.5,9.55,1190.96
41.7276,-94.6892,312.4,2016-04-03,1935,42,298.3,5.8,D,,,,,
39.3623,-107.8127,304.2,2019-10-14,1928,49,285.5,49.7,D,,,,,
44.0198,-99.4844,316.4,2011-10-05,2036,0,300.3,74.6,D,0.0,281.3,30.43,14.23,1621.55
32.8522,-85.5367,306.0,2021-03-08,1705,63,293.3,21.9,D,,,,,
39.1942,-123.0773,313.1,2021-04-19,2100,22,299.2,11.9,D,,,,,
32.9995,-79.8813,317.3,2015-07-30,1843,48,294.9,10.2,D,,,,,
43.7523,-96.4703,317.4,2013-04-27,1753,64,302.4,14.7,D,,,,,
32.1801,-103.179,301.1,2015-12-04,1803,44,285.5,8.0,D,,,,,
31.4365,-110.7384,338.7,2013-05-24,2052,77,314.4,28.1,D,,,,,
28.3745,-81.1099,315.5,2019-09-10,1625,39,296.6,8.9,D,,,,,
32.694,-92.7579,317.9,2012-03-03,1957,78,291.0,53.7,D,0.0,374.76,16.84,5.11,878.88
62.0769,-161.1534,319.5,2016-06-08,729,99,286.2,37.9,N,,,,,
39.4796,-87.2123,303.7,2014-04-01,1647,41,291.4,3.9,D,,,,,
34.9605,-77.5072,308.0,2012-09-24,1610,59,294.9,6.9,D,,,,,
48.6423,-113.9379,307.3,2018-08-19,942,47,281.3,10.3,N,,,,,
37.9502,-95.0521,309.9,2011-04-28,1718,63,296.1,5.7,D,0.0,503.49,22.33,6.32,955.65
38.7644,-120.42598,360.65,2021-08-29,1851,100,308.3,77.58,D,,,,,
36.4236,-90.7857,327.6,2019-10-03,1945,80,297.2,54.6,D,,,,,
34.996,-96.4147,310.2,2014-04-01,2004,36,294.4,11.4,D,,,,,
29.797,-90.7844,312.4,2020-10-13,1720,57,295.9,16.9,D,,,,,
36.3045,-81.1188,301.6,2014-08-14,729,42,285.5,6.6,N,,,,,
31.0119,-98.7539,305.5,2018-03-07,1714,47,294.2,4.9,D,,,,,
38.1462,-96.4651,326.5,2011-04-01,1736,83,292.5,28.9,D,0.0,471.78,17.34,2.09,657.05
32.0386,-85.4729,310.5,2019-03-21,1831,70,292.0,21.2,D,,,,,
36.11019,-96.42987,314.29,2021-08-18,1915,20,294.94,11.57,D,,,,,
44.5434,-115.3467,316.4,2020-10-29,2037,73,292.4,16.0,D,,,,,
31.3995,-89.5181,302.4,2011-12-19,1701,52,285.1,7.7,D,0.0,336.71,18.78,-0.29,597.83
30.5573,-86.7175,326.4,2013-03-25,1714,84,293.2,113.3,D,,,,,
32.0255,-89.9155,302.7,2015-12-07,1830,53,289.8,36.3,D,,,,,
26.9019,-81.3852,340.9,2012-01-12,1924,90,298.7,263.8,D,0.0,289.52,26.84,13.21,1433.77
41.5968,-121.3604,301.7,2015-10-22,1819,30,289.4,23.2,D,,,,,
28.783,-80.7942,308.9,2011-02-15,1630,0,291.8,13.9,D,0.0,422.16,22.29,6.31,954.78
48.6366,-99.40491,315.18,2021-09-17,1930,72,296.69,10.59,D,,,,,
31.4104,-84.2,315.7,2021-04-06,1635,41,300.9,8.5,D,,,,,
42.3331,-85.2912,317.9,2020-06-29,1639,30,301.4,8.3,D,,,,,
29.765,-82.1334,300.6,2020-01-02,1612,38,290.3,3.5,D,,,,,
43.7767,-95.3236,351.6,2015-04-17,1936,95,306.2,62.2,D,,,,,
42.2944,-83.1683,304.3,2016-03-26,1846,59,285.8,5.0,D,,,,,
37.9156,-94.9629,315.5,2018-04-05,1959,69,295.9,24.7,D,,,,,
36.56636,-118.85485,363.82,2021-09-22,601,100,301.62,98.73,N,,,,,
33.0101,-84.929,302.6,2013-11-13,1706,53,282.1,32.7,D,,,,,
31.5393,-89.5873,317.3,2016-07-16,1842,72,293.9,35.9,D,,,,,
39.1353,-105.1172,312.3,2017-10-22,1801,71,293.3,8.8,D,,,,,
66.0138,-152.8452,317.0,2015-06-23,813,94,284.2,35.1,N,,,,,
37.2287,-82.0432,307.6,2017-09-30,1837,66,295.5,6.9,D,,,,,
30.5635,-84.5094,318.3,2016-02-29,1630,76,292.3,14.1,D,,,,,
44.7163,-94.0944,307.9,2017-04-01,1734,60,290.5,6.5,D,,,,,
31.58555,-85.35346,319.06,2021-10-20,1830,76,292.47,35.93,D,,,,,
33.6055,-98.2826,309.7,2016-03-28,2010,37,298.7,9.4,D,,,,,
35.2036,-93.273,346.1,2017-09-03,1719,93,294.8,64.1,D,,,,,
40.7529,-81.4316,304.4,2013-09-12,315,60,292.5,5.8,N,,,,,
34.3053,-95.8628,307.1,2011-03-01,1958,46,296.2,9.8,D,0.0,465.18,20.13,-2.85,495.21
30.2183,-98.3594,302.4,2012-01-11,1708,51,290.8,5.5,D,0.0,373.72,23.6,2.94,387.96
40.17561,-103.97959,370.41,2021-08-28,1951,100,315.3,116.54,D,,,,,
33.72684,-91.45257,328.52,2021-09-11,1643,82,302.76,22.69,D,,,,,
36.7263,-92.8228,303.0,2016-02-13,428,53,269.9,12.8,N,,,,,
31.6829,-82.8557,305.0,2021-03-19,1824,55,292.9,8.5,D,,,,,
37.4046,-77.5289,315.8,2012-06-27,1616,58,305.5,9.1,D,,,,,
36.9906,-107.0153,326.2,2016-09-18,2022,72,307.2,13.0,D,,,,,
43.055,-83.8839,302.0,2014-09-22,1839,50,289.6,4.3,D,,,,,
32.859,-100.2186,312.3,2020-11-05,1725,53,300.8,5.0,D,,,,,
38.0672,-94.4764,309.0,2013-09-24,1718,44,290.7,4.9,D,,,,,
46.5095,-98.4063,318.9,2012-08-18,1911,68,294.1,21.4,D,,,,,
31.5894,-82.646,310.0,2019-10-28,1624,58,294.7,4.8,D,,,,,
46.3977,-114.9588,310.5,2012-08-21,1012,80,282.8,20.9,N,,,,,
64.8136,-153.5715,319.0,2019-07-16,2201,31,297.0,12.0,D,,,,,
33.8852,-102.2094,347.7,2018-03-01,1927,94,298.4,216.0,D,,,,,
33.1038,-83.7402,336.6,2016-03-15,1902,87,303.3,37.8,D,,,,,
37.2077,-78.9631,354.2,2016-08-16,1800,97,296.3,146.7,D,,,,,
63.4543,-152.0771,325.7,2013-07-31,2216,81,299.4,22.5,D,,,,,
31.1328,-86.5902,317.0,2018-04-12,1649,73,293.7,15.8,D,,,,,
42.6878,-111.5776,306.0,2017-07-18,1013,66,282.3,43.0,N,,,,,
34.9667,-119.4875,348.8,2020-08-12,1845,91,320.4,37.6,D,,,,,
33.828,-96.2249,310.9,2014-04-18,1909,50,297.6,15.7,D,,,,,
30.7855,-84.5879,327.1,2019-07-31,1630,80,297.8,16.8,D,,,,,
33.189,-108.435,338.9,2021-05-28,2100,79,306.3,143.0,D,,,,,
47.4319,-120.5044,314.3,2012-09-12,1900,62,290.2,12.6,D,,,,,
39.4499,-97.3746,303.2,2012-01-30,1915,53,291.2,7.1,D,0.0,324.42,20.5,-3.81,232.6
29.6728,-94.1305,318.2,2019-12-02,2008,68,286.7,75.2,D,,,,,
66.0511,-141.8694,371.2,2019-06-29,2311,94,292.2,619.7,D,,,,,
19.4056,-155.2878,326.0,2017-10-21,830,100,285.3,30.7,N,,,,,
42.2967,-96.6113,339.6,2012-03-30,1941,89,304.5,37.9,D,0.0,421.38,23.95,6.39,618.3
31.7518,-90.8371,323.5,2015-04-03,1920,78,299.6,15.6,D,,,,,
32.1126,-88.1804,307.7,2019-12-05,1901,66,280.2,10.6,D,,,,,
38.733,-119.604,388.2,2021-07-22,1930,100,306.4,742.8,D,,,,,
33.2536,-81.6942,303.4,2014-11-09,1837,56,291.7,5.0,D,,,,,
39.7197,-94.8734,311.9,2011-05-26,1922,40,300.5,5.7,D,0.0,373.26,20.23,10.88,1301.66
47.1745,-120.5222,306.2,2014-08-07,628,67,287.9,20.6,N,,,,,
36.5526,-97.4461,339.4,2012-06-25,1945,80,319.1,13.8,D,,,,,
46.0194,-123.2429,300.5,2017-10-16,2019,38,285.9,38.6,D,,,,,
39.9999,-92.9495,315.5,2018-04-30,1953,50,301.6,19.5,D,,,,,
30.5382,-93.764,325.6,2015-06-04,1932,78,300.1,17.0,D,,,,,
32.1087,-82.9817,308.0,2021-03-08,1842,61,296.3,5.8,D,,,,,
32.3228,-95.5342,320.7,2016-07-17,1925,60,302.2,10.6,D,,,,,
40.1263,-110.8303,373.6,2018-07-03,1814,100,316.3,113.3,D,,,,,
34.6373,-87.081,307.1,2020-04-01,1648,62,293.5,6.8,D,,,,,
31.1481,-87.9908,325.9,2018-08-26,1914,78,305.4,16.3,D,,,,,
30.4734,-91.2705,312.2,2015-10-21,1738,67,292.0,53.8,D,,,,,
41.1531,-77.358,315.6,2018-08-29,1808,65,302.9,7.6,D,,,,,
37.1845,-98.1412,320.2,2014-04-11,1725,55,304.4,7.4,D,,,,,
19.5077,-154.8403,409.9,2018-07-22,2030,75,304.0,1294.9,D,,,,,
35.977,-120.2941,366.4,2017-07-11,2111,100,318.7,80.9,D,,,,,
44.15938,-118.39935,348.1,2021-08-09,2101,92,305.88,51.06,D,,,,,
33.1226,-86.31200000000004,318.7,2014-10-09,1920,53,295.9,20.9,D,,,,,
36.4606,-119.8095,300.6,2018-11-27,1845,40,284.2,4.8,D,,,,,
60.6267,-150.1189,330.6,2019-07-04,2137,65,302.8,21.4,D,,,,,
31.3071,-84.4372,312.2,2014-03-20,1624,61,293.8,6.8,D,,,,,
32.5042,-84.8251,360.4,2013-02-03,1901,100,295.5,93.1,D,,,,,
34.7418,-96.56,302.4,2020-03-07,1655,52,288.3,8.0,D,,,,,
28.4175,-96.5918,307.4,2020-02-06,1955,61,290.3,9.5,D,,,,,
46.236,-117.478,331.3,2021-07-11,2130,75,300.4,83.2,D,,,,,
39.3148,-122.9485,323.9,2018-08-04,615,100,293.5,21.2,N,,,,,
33.9047,-118.3959,306.7,2013-01-08,2142,43,293.4,19.7,D,,,,,
31.06,-94.1193,300.7,2016-01-19,1950,35,287.5,7.4,D,,,,,
41.4602,-81.6778,307.3,2020-07-13,315,71,291.6,8.1,N,,,,,
47.8446,-110.3611,338.2,2011-05-02,2014,89,303.5,33.5,D,0.0,518.9,18.83,-0.66,328.0
42.2184,-124.3195,331.6,2020-11-20,2138,74,285.8,42.0,D,,,,,
28.5938,-99.3658,313.2,2020-02-08,1943,55,297.9,6.7,D,,,,,
47.8425,-101.1112,317.8,2015-10-22,2001,78,289.3,22.2,D,,,,,
32.8756,-91.6604,322.6,2012-09-27,1642,68,305.3,16.2,D,,,,,
35.0034,-79.8724,368.4,2012-09-27,1818,0,300.7,140.3,D,,,,,
29.9866,-91.0877,311.7,2012-10-09,1842,64,297.7,38.3,D,,,,,
32.5017,-95.8344,305.2,2017-12-01,1713,59,292.9,4.7,D,,,,,
38.347,-97.515,345.1,2021-07-05,1850,92,300.7,293.3,D,,,,,
43.3198,-98.3201,322.9,2020-12-06,1959,82,283.2,39.8,D,,,,,
32.541,-91.516,315.5,2014-06-16,1850,69,294.3,25.8,D,,,,,
19.4937,-154.9423,302.8,2014-11-11,1223,15,290.8,8.6,N,,,,,
33.753,-96.9442,308.7,2014-03-10,1902,55,297.5,20.8,D,,,,,
45.0825,-68.9168,307.4,2016-07-24,1614,64,295.2,15.1,D,,,,,
42.8309,-91.6042,308.7,2017-04-07,1658,64,288.5,7.8,D,,,,,
33.1598,-88.084,320.8,2021-04-05,1907,75,299.3,14.4,D,,,,,
42.6708,-122.4709,316.6,2019-05-05,1939,57,298.8,25.6,D,,,,,
34.5903,-110.8517,326.3,2018-07-31,1840,43,311.4,22.3,D,,,,,
37.7275,-83.1093,316.2,2015-09-08,1617,67,297.6,10.0,D,,,,,
26.3557,-80.8704,310.8,2017-05-20,719,81,293.2,9.7,N,,,,,
30.4609,-91.2241,314.8,2020-10-22,1713,52,295.3,13.1,D,,,,,
46.3304,-119.3811,324.8,2018-04-25,2115,78,294.7,22.3,D,,,,,
31.8493,-95.855,309.2,2015-01-27,1933,58,297.9,5.3,D,,,,,
42.1895,-84.0052,306.9,2015-04-11,1834,58,292.6,5.7,D,,,,,
32.1874,-90.2581,312.0,2019-06-30,1713,54,296.3,12.7,D,,,,,
32.6823,-80.7599,311.8,2018-03-16,1843,58,295.3,7.8,D,,,,,
32.0339,-97.6104,316.3,2014-06-27,1655,65,295.4,20.8,D,,,,,
30.9277,-92.2042,326.1,2016-11-01,1907,82,301.3,26.8,D,,,,,
39.1638,-121.7639,302.6,2019-02-20,2042,53,285.3,15.3,D,,,,,
19.3848,-155.1096,316.7,2011-08-15,2317,42,293.1,35.0,D,2.87,334.1,23.58,15.16,1722.54
38.6902,-120.1595,332.0,2019-10-14,2106,85,294.1,29.3,D,,,,,
36.7572,-90.391,309.7,2013-08-23,1856,30,294.0,4.1,D,,,,,
36.7669,-88.6909,304.3,2019-11-05,1850,59,288.0,8.1,D,,,,,
43.7414,-112.0369,301.3,2014-10-22,1849,46,286.2,7.6,D,,,,,
48.1857,-114.9401,304.6,2014-11-19,1912,0,266.1,21.7,D,,,,,
32.0268,-85.9307,301.3,2019-12-04,1818,46,288.0,29.6,D,,,,,
36.6627,-94.9249,325.0,2020-03-25,1958,70,297.8,47.5,D,,,,,
33.0915,-86.4127,312.2,2011-02-19,1920,67,293.2,14.8,D,0.0,371.46,24.33,8.11,1080.37
32.2966,-81.4797,304.7,2016-03-03,1837,22,293.2,4.0,D,,,,,
29.3385,-99.9545,327.7,2016-03-04,1745,82,298.4,35.5,D,,,,,
37.841,-93.8751,316.0,2018-09-02,1922,69,296.3,8.4,D,,,,,
27.5313,-97.9264,322.8,2020-01-27,1918,77,295.9,61.3,D,,,,,
34.6385,-79.9412,316.2,2016-04-04,1838,68,303.9,8.4,D,,,,,
48.7581,-99.217,309.0,2014-10-20,1906,68,292.9,15.2,D,,,,,
31.8735,-98.2592,332.5,2017-04-18,1957,84,297.8,28.8,D,,,,,
37.0954,-94.1855,316.8,2016-09-02,1706,70,300.2,10.5,D,,,,,
47.8355,-120.2277,338.4,2014-04-29,1848,90,296.8,52.2,D,,,,,
37.0432,-77.1528,311.8,2018-09-11,1559,40,291.1,5.1,D,,,,,
38.208,-122.1082,315.3,2011-09-15,2100,54,301.1,9.4,D,0.0,341.89,25.81,12.96,553.43
42.9592,-121.9155,334.1,2014-04-12,2127,88,297.7,40.6,D,,,,,
39.2267,-96.9431,350.3,2016-02-22,1940,91,292.5,60.8,D,,,,,
32.8115,-86.2904,363.1,2017-10-05,1855,100,303.2,93.7,D,,,,,
31.6392,-85.3689,311.5,2014-04-01,1649,63,297.7,11.0,D,,,,,
35.4865,-78.3621,318.2,2012-06-07,1819,25,302.9,9.0,D,,,,,
37.1062,-94.7651,308.0,2011-10-14,1711,56,291.4,6.9,D,0.0,373.91,24.4,7.41,1029.63
36.0399,-119.4628,304.4,2017-06-07,1021,60,285.6,17.5,N,,,,,
30.3058,-86.057,323.8,2020-04-28,1631,54,301.5,14.4,D,,,,,
34.4329,-84.9181,316.4,2015-06-14,1832,53,299.4,11.5,D,,,,,
30.869,-82.5294,309.9,2011-09-20,1623,33,288.9,6.1,D,22.96,240.78,29.13,18.6,2141.6
39.8112,-121.1767,301.5,2020-10-02,950,19,289.6,7.2,N,,,,,
34.7381,-91.1299,317.1,2013-10-26,1718,77,291.0,26.4,D,,,,,
31.3431,-86.5759,348.5,2016-09-28,1919,94,297.6,88.4,D,,,,,
48.1212,-118.3277,311.2,2019-10-02,2044,71,280.5,12.6,D,,,,,
39.3703,-108.4569,383.3,2020-08-05,2017,100,323.4,141.2,D,,,,,
31.4091,-87.8281,316.7,2015-08-23,1931,65,298.4,18.3,D,,,,,
31.855,-109.2825,434.7,2011-05-17,1750,100,310.1,823.9,D,0.0,641.84,11.91,-8.77,104.97
33.1475,-94.2848,307.0,2019-09-24,432,69,293.1,6.8,N,,,,,
34.3745,-87.9967,304.7,2018-01-20,1700,59,285.7,9.9,D,,,,,
34.7089,-92.1911,319.7,2016-08-10,1701,50,300.4,8.0,D,,,,,
31.3277,-85.9944,314.6,2020-05-07,1624,48,298.4,8.0,D,,,,,
44.4126,-123.8581,301.2,2017-10-05,2037,42,289.6,17.0,D,,,,,
48.617,-120.195,332.2,2021-07-18,2000,84,299.6,168.4,D,,,,,
45.4828,-115.1691,318.9,2015-08-23,2114,67,298.0,34.1,D,,,,,
35.6884,-95.8417,320.1,2021-04-01,1933,75,298.2,12.8,D,,,,,
30.7864,-86.9553,332.4,2014-11-03,1913,87,299.6,36.2,D,,,,,
41.6858,-95.0179,304.2,2019-04-14,1742,42,290.2,6.2,D,,,,,
34.7735,-77.6851,351.6,2019-10-03,1806,96,304.6,88.0,D,,,,,
67.2056,-147.2456,316.4,2019-07-18,2148,58,300.0,10.4,D,,,,,
32.4891,-87.9799,317.4,2012-09-21,1855,42,297.8,12.5,D,,,,,
37.1521,-92.8645,300.7,2019-10-18,1724,41,285.3,6.7,D,,,,,
38.4132,-106.0059,306.7,2019-10-01,854,69,279.5,13.9,N,,,,,
44.8001,-121.6191,322.3,2011-08-27,2031,67,300.1,50.5,D,0.0,424.21,30.79,13.36,949.96
31.48919,-83.84369000000002,332.66,2021-10-22,1819,86,297.83,102.23,D,,,,,
36.4759,-90.4426,311.2,2020-10-17,1832,71,292.2,46.2,D,,,,,
45.505,-116.07,304.9,2018-10-22,533,62,279.4,11.7,N,,,,,
37.8381,-93.7081,313.2,2021-03-30,1946,67,289.6,18.2,D,,,,,
34.5612,-79.2355,306.2,2014-02-25,1617,34,290.8,5.8,D,,,,,
34.0509,-116.8735,336.5,2020-08-02,1022,100,298.6,157.2,N,,,,,
35.4055,-98.137,320.3,2016-06-30,2022,32,292.7,56.8,D,,,,,
45.4103,-116.5191,316.7,2017-09-10,935,94,285.3,26.3,N,,,,,
31.831,-87.9228,306.3,2012-03-06,1849,58,293.7,8.2,D,0.0,483.19,21.16,2.75,744.19
37.7719,-94.8725,303.2,2014-04-15,1839,55,289.6,35.9,D,,,,,
35.3571,-85.7748,345.6,2016-11-23,1831,94,291.5,110.5,D,,,,,
47.325,-115.13,312.6,2017-05-23,2032,41,302.1,6.3,D,,,,,
35.1343,-95.5491,303.3,2018-04-21,440,54,280.1,11.0,N,,,,,
39.4856,-123.015,314.2,2020-09-21,1008,89,291.5,14.5,N,,,,,
31.6638,-82.6504,328.3,2018-04-06,1901,0,271.5,37.4,D,,,,,
19.4335,-155.07399999999996,318.8,2013-11-13,2029,53,287.3,58.0,D,,,,,
31.3339,-110.2422,344.1,2011-06-13,2045,77,324.1,24.5,D,0.0,581.63,35.18,12.61,539.95
30.2624,-99.5947,315.2,2019-04-25,1726,62,299.5,7.9,D,,,,,
45.9947,-117.5413,324.5,2017-10-23,1842,83,283.4,27.0,D,,,,,
39.53,-96.3061,308.5,2012-03-31,1846,32,289.6,22.8,D,0.0,448.79,28.66,10.43,1095.4
40.1318,-123.274,300.8,2017-08-12,1008,10,289.6,4.9,N,,,,,
41.1502,-77.3633,301.1,2017-08-30,1743,10,288.4,8.1,D,,,,,
32.3682,-83.7442,315.3,2013-03-29,1825,73,293.6,25.1,D,,,,,
27.2684,-97.8648,308.9,2015-01-29,1919,41,290.7,15.2,D,,,,,
36.6854,-87.7145,309.3,2019-04-16,1730,61,293.9,41.7,D,,,,,
30.5564,-88.6306,307.3,2018-04-28,1650,52,284.8,7.2,D,,,,,
31.6396,-101.7754,332.1,2019-06-21,1720,68,314.2,14.2,D,,,,,
40.4392,-76.6555,374.5,2015-11-16,1814,100,297.4,129.7,D,,,,,
34.6935,-95.7262,321.0,2017-03-21,1933,71,303.7,9.3,D,,,,,
31.7806,-95.4372,301.5,2018-01-25,1720,47,285.6,6.4,D,,,,,
31.5317,-95.9901,311.3,2016-09-29,2002,56,300.3,12.6,D,,,,,
38.2824,-95.6549,312.5,2011-10-24,1927,51,301.4,4.7,D,0.0,352.92,28.53,5.73,917.56
29.6719,-99.1185,304.8,2021-01-22,1738,41,292.6,5.9,D,,,,,
37.1111,-96.3343,312.4,2020-03-27,1946,50,279.3,12.4,D,,,,,
